transaction_id,customer_id,timestamp,amount,transaction_type,location,device,merchant_category,is_suspicious
T000284,C1649,2025-09-02 13:16:12.988110,5239.71,debit,Hyderabad,Online,Shopping,0
T000285,C0952,2025-08-14 14:23:12.988110,1396.66,debit,Delhi,Online,Electronics,0
T000286,C1105,2026-01-17 12:50:12.988110,3370.53,debit,Mumbai,ATM,Fuel,0
T000287,C0699,2025-12-07 16:40:12.988110,3071.43,debit,Delhi,Mobile Banking,Grocery,0
T000288,C0113,2025-10-28 22:50:12.988110,3811.63,credit,Chennai,ATM,Fuel,0
T000289,C0002,2025-11-17 19:37:12.988110,1020.29,credit,Mumbai,ATM,Shopping,0
T000290,C0642,2025-12-07 06:33:12.988110,3817.68,debit,Bangalore,ATM,Shopping,0
T000291,C0220,2025-11-28 00:03:12.988110,2264.4,debit,Hyderabad,ATM,Restaurant,1
T000292,C1590,2025-11-08 10:42:12.988110,1684.65,credit,Bangalore,ATM,Travel,0
T000293,C0855,2025-11-03 17:55:12.988110,4409.23,debit,Kolkata,Online,Electronics,0
T000294,C1760,2025-12-20 02:32:12.988110,801.06,credit,Chennai,Online,Grocery,0
T000295,C1249,2025-10-01 22:52:12.988110,11545.97,debit,Mumbai,Online,Fuel,0
T000296,C0385,2026-01-16 18:04:12.988110,13655.53,credit,Bangalore,Online,Utilities,0
T000297,C1427,2025-10-24 03:54:12.988110,5403.02,credit,Delhi,Mobile Banking,Electronics,0
T000298,C1662,2026-01-07 15:47:12.988110,1805.96,debit,Delhi,Mobile Banking,Utilities,0
T000299,C1154,2025-09-08 17:07:12.988110,4917.58,credit,Delhi,Mobile Banking,Grocery,0
T000300,C1077,2025-10-29 16:32:12.988110,4600.53,credit,Hyderabad,Online,Grocery,0
T000301,C1708,2025-09-27 00:51:12.988110,2481.75,debit,Kolkata,Online,Shopping,1
T000302,C0730,2025-08-16 00:13:12.988110,1693.1,debit,Kolkata,POS,Travel,1
T000303,C1696,2026-01-10 21:57:12.988110,922.34,debit,Bangalore,POS,Travel,0
T000304,C1734,2025-08-16 21:05:12.988110,1225.56,credit,Kolkata,ATM,Fuel,0
T000305,C1440,2025-12-31 00:05:12.988110,5292.58,credit,Bangalore,ATM,Fuel,0
T000306,C0247,2025-12-14 09:11:12.988110,10853.15,debit,Bangalore,POS,Restaurant,0
T000307,C0836,2025-10-14 06:21:12.988110,2430.31,debit,Delhi,Mobile Banking,Grocery,0
T000308,C1463,2026-02-04 11:45:12.988110,649.97,debit,Mumbai,POS,Grocery,0
T000309,C0203,2025-12-04 11:01:12.988110,64.45,credit,Delhi,POS,Travel,0
T000310,C1208,2025-11-08 15:37:12.988110,2603.59,credit,Chennai,ATM,Electronics,0
T000311,C0123,2025-09-27 21:06:12.988110,1323.52,debit,Mumbai,Online,Fuel,0
T000312,C0401,2025-11-05 13:10:12.988110,1947.14,debit,Bangalore,ATM,Fuel,0
T000313,C0767,2026-01-09 19:13:12.988110,1383.18,debit,Kolkata,Online,Fuel,0
T000314,C0294,2025-10-05 11:13:12.988110,5455.42,debit,Mumbai,Mobile Banking,Electronics,0
T000315,C0280,2025-08-30 00:47:12.988110,5087.66,credit,Delhi,Online,Utilities,0
T000316,C1861,2025-10-30 11:09:12.988110,12169.42,debit,Mumbai,Mobile Banking,Grocery,0
T000317,C0884,2025-11-11 10:28:12.988110,6015.61,debit,Chennai,POS,Restaurant,0
T000318,C1634,2025-09-28 20:54:12.988110,901.27,debit,Mumbai,Mobile Banking,Shopping,0
T000319,C0198,2026-01-07 00:37:12.988110,6963.46,debit,Bangalore,Mobile Banking,Shopping,1
T000320,C0982,2025-12-02 07:54:12.988110,999.99,debit,Kolkata,ATM,Shopping,0
T000321,C1931,2026-01-22 17:21:12.988110,4089.03,debit,Chennai,Mobile Banking,Fuel,0
T000322,C1535,2025-08-27 19:28:12.988110,401.05,credit,Bangalore,ATM,Electronics,0
T000323,C0752,2025-09-22 01:29:12.988110,242.41,credit,Delhi,POS,Travel,0
T000324,C0144,2025-11-13 15:10:12.988110,3120.25,debit,Mumbai,POS,Shopping,0
T000325,C0609,2025-09-02 09:14:12.988110,554.57,debit,Kolkata,ATM,Shopping,0
T000326,C1225,2025-08-23 06:30:12.988110,1831.22,credit,Bangalore,Online,Fuel,0
T000327,C1148,2025-09-30 18:59:12.988110,2068.75,debit,Kolkata,ATM,Utilities,0
T000328,C0187,2026-01-07 07:50:12.988110,7335.94,debit,Mumbai,Online,Restaurant,0
T000329,C1350,2026-01-12 20:45:12.988110,2022.43,debit,Chennai,POS,Utilities,0
T000330,C0464,2025-08-27 04:44:12.988110,3409.06,debit,Mumbai,ATM,Utilities,0
T000331,C1373,2026-01-19 19:00:12.988110,7404.91,debit,Kolkata,ATM,Utilities,0
T000332,C1795,2026-02-08 12:29:12.988110,1146.43,credit,Kolkata,Online,Fuel,0
T000333,C0660,2025-12-22 22:07:12.988110,8171.15,debit,Kolkata,Online,Restaurant,0
T000334,C0764,2025-11-20 04:37:12.988110,8912.85,credit,Hyderabad,Online,Grocery,0
T000335,C0955,2025-09-08 01:14:12.988110,22480.14,debit,Bangalore,Mobile Banking,Travel,1
T000336,C1956,2025-11-02 22:47:12.988110,2935.36,debit,Kolkata,Mobile Banking,Electronics,0
T000337,C0403,2025-10-21 13:45:12.988110,2315.33,debit,Kolkata,ATM,Electronics,0
T000338,C1370,2025-09-26 05:19:12.988110,6053.4,credit,Hyderabad,ATM,Travel,0
T000339,C1987,2025-11-12 03:36:12.988110,299.55,debit,Kolkata,Mobile Banking,Travel,0
T000340,C1535,2026-02-08 03:37:12.988110,202.82,debit,Mumbai,Mobile Banking,Travel,0
T000341,C0147,2025-09-25 10:25:12.988110,2039.77,credit,Hyderabad,Mobile Banking,Travel,0
T000342,C1172,2026-01-21 08:56:12.988110,6537.69,debit,Kolkata,Mobile Banking,Travel,0
T000343,C0864,2025-09-11 00:23:12.988110,619.06,debit,Chennai,ATM,Grocery,1
T000344,C1735,2025-10-20 04:12:12.988110,5046.79,credit,Bangalore,ATM,Travel,0
T000345,C1844,2025-10-25 22:55:12.988110,1570.17,debit,Mumbai,Online,Restaurant,0
T000346,C0489,2025-12-02 02:49:12.988110,5273.09,debit,Hyderabad,POS,Travel,1
T000347,C0929,2025-09-08 21:47:12.988110,3053.01,debit,Bangalore,Mobile Banking,Travel,0
T000348,C1960,2025-09-27 17:47:12.988110,611.7,debit,Bangalore,Mobile Banking,Shopping,0
T000349,C1664,2025-08-19 07:46:12.988110,1420.33,debit,Mumbai,ATM,Utilities,0
T000350,C0551,2025-11-04 04:50:12.988110,1240.47,debit,Kolkata,Online,Restaurant,0
T000351,C0338,2025-12-27 07:42:12.988110,899.13,debit,Kolkata,Mobile Banking,Utilities,0
T000352,C0872,2025-08-18 01:28:12.988110,3158.81,debit,Mumbai,ATM,Fuel,1
T000353,C0641,2026-01-16 05:20:12.988110,15468.44,debit,Bangalore,ATM,Fuel,0
T000354,C1803,2026-01-28 15:22:12.988110,5366.02,debit,Bangalore,POS,Fuel,0
T000355,C1977,2025-12-24 12:29:12.988110,9039.51,debit,Delhi,Online,Utilities,0
T000356,C0473,2025-09-30 01:21:12.988110,19837.73,debit,Chennai,POS,Electronics,1
T000357,C1970,2025-08-16 13:57:12.988110,3889.42,debit,Bangalore,Mobile Banking,Restaurant,0
T000358,C0151,2025-09-29 01:32:12.988110,1359.5,debit,Kolkata,Mobile Banking,Utilities,1
T000359,C1439,2025-09-09 23:39:12.988110,13142.34,credit,Delhi,Online,Travel,0
T000360,C1322,2025-11-08 06:56:12.988110,6002.96,debit,Mumbai,POS,Electronics,0
T000361,C1635,2025-12-15 01:38:12.988110,15963.76,credit,Delhi,Online,Grocery,0
T000362,C0263,2025-10-14 03:47:12.988110,5263.87,debit,Chennai,POS,Electronics,0
T000363,C1788,2025-12-01 19:17:12.988110,7461.5,debit,Mumbai,POS,Grocery,0
T000364,C0144,2025-10-19 12:48:12.988110,11065.38,credit,Chennai,Online,Grocery,0
T000365,C0346,2025-10-08 23:42:12.988110,7119.97,credit,Mumbai,Online,Travel,0
T000366,C0624,2025-10-08 08:33:12.988110,4135.06,debit,Chennai,ATM,Restaurant,0
T000367,C1017,2025-11-21 19:12:12.988110,3192.55,debit,Chennai,ATM,Restaurant,0
T000368,C1596,2025-11-20 19:08:12.988110,8668.7,debit,Delhi,Online,Electronics,0
T000369,C0881,2025-09-13 09:59:12.988110,7391.74,debit,Mumbai,Online,Grocery,0
T000370,C0002,2025-11-18 00:56:12.988110,2281.93,debit,Bangalore,Mobile Banking,Restaurant,1
T000371,C0897,2025-08-21 08:31:12.988110,3449.08,debit,Mumbai,Online,Grocery,0
T000372,C1328,2026-02-05 07:08:12.988110,5039.16,debit,Kolkata,POS,Travel,0
T000373,C0254,2025-09-09 22:21:12.988110,143.9,debit,Hyderabad,Online,Electronics,0
T000374,C1676,2025-09-22 00:30:12.988110,1422.23,credit,Kolkata,ATM,Fuel,0
T000375,C0453,2025-09-07 08:17:12.988110,1439.84,credit,Chennai,Online,Utilities,0
T000376,C1061,2026-01-02 18:22:12.988110,10737.81,debit,Chennai,Mobile Banking,Travel,0
T000377,C1184,2025-12-21 17:56:12.988110,2013.5,debit,Kolkata,Mobile Banking,Electronics,0
T000378,C1015,2025-08-22 08:05:12.988110,3938.87,debit,Chennai,Mobile Banking,Electronics,0
T000379,C0009,2025-12-14 21:34:12.988110,8906.66,debit,Mumbai,Mobile Banking,Travel,0
T000380,C1257,2025-12-28 16:54:12.988110,1503.46,credit,Hyderabad,POS,Shopping,0
T000381,C1123,2026-01-04 12:40:12.988110,660.56,debit,Hyderabad,ATM,Fuel,0
T000382,C1683,2025-10-03 23:26:12.988110,14817.27,credit,Kolkata,Mobile Banking,Shopping,0
T000383,C0816,2026-02-06 16:34:12.988110,6098.53,debit,Delhi,Mobile Banking,Grocery,0
T000384,C0208,2025-08-24 03:54:12.988110,974.32,credit,Hyderabad,POS,Utilities,0
T000385,C1155,2025-09-15 22:36:12.988110,8565.99,debit,Bangalore,Online,Grocery,0
T000386,C0404,2025-10-21 17:53:12.988110,7735.29,credit,Chennai,POS,Travel,0
T000387,C0152,2025-12-13 09:16:12.988110,9086.65,debit,Kolkata,Mobile Banking,Travel,0
T000388,C0054,2025-10-12 11:43:12.988110,1616.29,credit,Chennai,ATM,Fuel,0
T000389,C1144,2025-11-23 00:46:12.988110,2976.29,debit,Delhi,Online,Fuel,1
T000390,C1697,2026-02-06 14:06:12.988110,5915.52,debit,Mumbai,ATM,Restaurant,0
T000391,C1944,2025-11-09 02:37:12.988110,2476.96,credit,Hyderabad,ATM,Utilities,0
T000392,C0628,2025-08-31 02:38:12.988110,362.7,credit,Kolkata,POS,Grocery,0
T000393,C0587,2025-11-04 16:21:12.988110,733.52,credit,Bangalore,POS,Electronics,0
T000394,C1649,2025-10-05 13:50:12.988110,4545.5,debit,Bangalore,Online,Grocery,0
T000395,C1992,2026-01-25 17:26:12.988110,2351.36,debit,Kolkata,Online,Electronics,0
T000396,C1444,2025-11-05 02:52:12.988110,26.97,credit,Chennai,Mobile Banking,Electronics,0
T000397,C1446,2025-09-08 22:36:12.988110,7280.46,credit,Chennai,ATM,Utilities,0
T000398,C0104,2025-11-07 20:59:12.988110,2695.3,debit,Hyderabad,Online,Electronics,0
T000399,C1876,2025-09-18 19:07:12.988110,1882.71,debit,Kolkata,ATM,Shopping,0
T000400,C0254,2025-09-07 11:40:12.988110,6250.42,debit,Delhi,ATM,Fuel,0
T000401,C1251,2025-11-02 10:09:12.988110,3035.85,debit,Chennai,Online,Restaurant,0
T000402,C1136,2025-12-03 01:52:12.988110,5934.45,debit,Bangalore,Mobile Banking,Grocery,1
T000403,C0510,2025-12-23 16:05:12.988110,66.43,debit,Delhi,Online,Restaurant,0
T000404,C1497,2025-10-26 12:18:12.988110,47.32,credit,Delhi,Mobile Banking,Electronics,0
T000405,C0099,2025-11-16 02:59:12.988110,4103.79,debit,Delhi,Mobile Banking,Restaurant,1
T000406,C0153,2025-09-19 16:55:12.988110,20146.17,debit,Bangalore,Online,Travel,0
T000407,C1885,2026-02-02 12:13:12.988110,1589.73,credit,Hyderabad,Online,Grocery,0
T000408,C0914,2025-10-19 02:55:12.988110,5742.59,credit,Kolkata,Online,Grocery,0
T000409,C1920,2026-01-03 00:48:12.988110,945.27,debit,Delhi,POS,Shopping,1
T000410,C0878,2026-01-05 04:03:12.988110,1866.55,debit,Chennai,Online,Utilities,0
T000411,C0338,2025-10-15 15:33:12.988110,406.46,debit,Chennai,Online,Travel,0
T000412,C1730,2025-09-17 06:51:12.988110,10634.48,debit,Bangalore,Mobile Banking,Electronics,0
T000413,C0822,2026-01-31 19:47:12.988110,1858.49,debit,Hyderabad,POS,Electronics,0
T000414,C1187,2025-10-29 20:20:12.988110,1309.85,debit,Kolkata,Mobile Banking,Fuel,0
T000415,C1744,2025-09-29 00:14:12.988110,6557.87,debit,Kolkata,POS,Restaurant,1
T000416,C0957,2026-01-05 14:52:12.988110,1112.22,debit,Mumbai,ATM,Utilities,0
T000417,C1705,2026-02-07 22:03:12.988110,1374.0,debit,Hyderabad,POS,Shopping,0
T000418,C0161,2025-08-21 17:07:12.988110,546.93,credit,Chennai,POS,Electronics,0
T000419,C1604,2025-10-12 20:46:12.988110,16466.91,credit,Chennai,Mobile Banking,Restaurant,0
T000420,C0801,2025-10-24 19:22:12.988110,1422.69,debit,Bangalore,ATM,Fuel,0
T000421,C0398,2025-08-22 03:52:12.988110,27203.21,credit,Delhi,Online,Shopping,0
T000422,C1301,2025-12-05 13:34:12.988110,968.83,debit,Hyderabad,Online,Restaurant,0
T000423,C0816,2025-11-14 01:20:12.988110,104.34,credit,Kolkata,Mobile Banking,Restaurant,0
T000424,C1940,2025-11-13 06:33:12.988110,11302.11,debit,Chennai,Mobile Banking,Shopping,0
T000425,C1528,2025-10-13 04:23:12.988110,4337.71,debit,Hyderabad,ATM,Travel,0
T000426,C1920,2025-08-26 03:58:12.988110,2164.77,debit,Mumbai,Mobile Banking,Utilities,0
T000427,C1416,2025-09-27 11:29:12.988110,3600.94,credit,Chennai,Mobile Banking,Restaurant,0
T000428,C1159,2026-02-09 10:49:12.988110,1510.44,debit,Chennai,ATM,Electronics,0
T000429,C1219,2025-09-14 01:56:12.988110,5035.99,credit,Hyderabad,Online,Electronics,0
T000430,C0401,2026-01-14 23:32:12.988110,4791.67,debit,Bangalore,ATM,Shopping,0
T000431,C0640,2025-10-31 18:50:12.988110,417.95,debit,Mumbai,ATM,Travel,0
T000432,C1057,2025-09-18 01:24:12.988110,12078.1,credit,Chennai,Online,Travel,0
T000433,C0688,2025-12-21 07:13:12.988110,3085.8,debit,Chennai,ATM,Utilities,0
T000434,C0460,2025-10-22 18:13:12.988110,1085.52,credit,Chennai,Online,Shopping,0
T000435,C0955,2025-12-10 05:07:12.988110,1836.4,credit,Chennai,Mobile Banking,Electronics,0
T000436,C1907,2025-09-07 08:01:12.988110,10057.86,debit,Delhi,ATM,Shopping,0
T000437,C0470,2025-11-18 08:10:12.988110,2415.93,debit,Mumbai,Online,Travel,0
T000438,C1399,2025-09-24 07:31:12.988110,4127.24,debit,Mumbai,POS,Utilities,0
T000439,C1046,2026-01-30 10:44:12.988110,14752.81,debit,Delhi,Mobile Banking,Grocery,0
T000440,C0750,2025-08-25 02:35:12.988110,5273.69,credit,Mumbai,POS,Utilities,0
T000441,C1694,2026-02-03 00:45:12.988110,5630.69,debit,Hyderabad,Online,Travel,1
T000442,C0038,2025-10-03 14:02:12.988110,1428.88,debit,Delhi,Online,Fuel,0
T000443,C0230,2025-12-23 10:44:12.988110,5517.55,debit,Delhi,POS,Utilities,0
T000444,C1389,2025-09-26 05:52:12.988110,2502.75,credit,Delhi,POS,Grocery,0
T000445,C0563,2025-12-27 12:25:12.988110,12097.98,credit,Chennai,ATM,Utilities,0
T000446,C0438,2025-10-24 15:26:12.988110,693.66,debit,Mumbai,Mobile Banking,Travel,0
T000447,C1800,2025-09-29 22:53:12.988110,1681.84,debit,Hyderabad,POS,Electronics,0
T000448,C1307,2025-12-01 18:29:12.988110,341.4,debit,Delhi,Online,Electronics,0
T000449,C0027,2025-10-29 14:46:12.988110,2397.47,debit,Bangalore,Online,Electronics,0
T000450,C0226,2025-11-01 04:41:12.988110,803.03,debit,Kolkata,Online,Electronics,0
T000451,C1301,2025-09-13 05:54:12.988110,9326.29,debit,Hyderabad,ATM,Travel,0
T000452,C0798,2025-11-11 12:10:12.988110,12954.22,debit,Bangalore,ATM,Utilities,0
T000453,C1633,2026-01-13 19:41:12.988110,5534.62,credit,Delhi,Online,Shopping,0
T000454,C0284,2025-09-14 21:05:12.988110,545.36,credit,Bangalore,ATM,Shopping,0
T000455,C0879,2026-01-25 06:19:12.988110,2089.95,debit,Kolkata,POS,Fuel,0
T000456,C0960,2025-09-03 23:20:12.988110,16689.97,credit,Delhi,Online,Shopping,0
T000457,C1505,2025-08-29 20:40:12.988110,732.66,credit,Chennai,Online,Utilities,0
T000458,C0453,2025-12-16 12:10:12.988110,4065.17,debit,Hyderabad,Online,Electronics,0
T000459,C1020,2025-11-01 22:23:12.988110,2176.5,debit,Delhi,Online,Electronics,0
T000460,C1853,2025-10-12 11:46:12.988110,35426.12,credit,Hyderabad,Mobile Banking,Shopping,0
T000461,C0816,2025-08-20 03:55:12.988110,1680.09,credit,Mumbai,ATM,Utilities,0
T000462,C0659,2026-01-03 17:54:12.988110,244.76,debit,Delhi,Mobile Banking,Travel,0
T000463,C1540,2025-09-21 05:44:12.988110,6056.38,debit,Kolkata,POS,Grocery,0
T000464,C0547,2026-01-01 18:07:12.988110,1978.11,debit,Chennai,POS,Travel,0
T000465,C1216,2025-09-21 17:01:12.988110,5358.61,debit,Chennai,Online,Utilities,0
T000466,C1073,2025-12-25 03:04:12.988110,552.71,debit,Chennai,POS,Travel,0
T000467,C1536,2025-08-24 15:47:12.988110,3701.86,debit,Mumbai,Online,Restaurant,0
T000468,C0017,2025-11-23 00:49:12.988110,2351.87,debit,Delhi,ATM,Fuel,1
T000469,C1196,2025-09-23 14:09:12.988110,3847.63,credit,Bangalore,Mobile Banking,Grocery,0
T000470,C1244,2025-08-30 22:05:12.988110,9602.71,debit,Kolkata,Mobile Banking,Utilities,0
T000471,C0158,2025-12-21 13:44:12.988110,18013.01,debit,Bangalore,POS,Utilities,0
T000472,C0477,2025-12-10 22:30:12.988110,6994.51,debit,Hyderabad,Online,Electronics,0
T000473,C1070,2026-01-08 02:09:12.988110,7280.54,debit,Chennai,POS,Restaurant,1
T000474,C1397,2025-10-12 02:09:12.988110,3763.81,credit,Chennai,Mobile Banking,Restaurant,0
T000475,C0518,2025-08-28 15:54:12.988110,512.38,credit,Bangalore,POS,Electronics,0
T000476,C0099,2026-01-12 06:33:12.988110,5498.96,debit,Mumbai,Mobile Banking,Shopping,0
T000477,C1916,2025-08-20 05:31:12.988110,799.55,debit,Delhi,POS,Fuel,0
T000478,C1769,2025-10-06 00:25:12.988110,1409.57,debit,Kolkata,Mobile Banking,Shopping,1
T000479,C1061,2025-08-16 17:38:12.988110,6147.86,debit,Bangalore,Online,Grocery,0
T000480,C0280,2025-12-05 00:36:12.988110,5350.02,debit,Hyderabad,POS,Electronics,1
T000481,C1373,2025-09-18 09:32:12.988110,1886.76,debit,Kolkata,POS,Fuel,0
T000482,C0497,2025-08-26 09:15:12.988110,7393.02,debit,Kolkata,ATM,Grocery,0
T000483,C0302,2026-02-09 00:13:12.988110,14010.36,credit,Delhi,Online,Restaurant,0
T000484,C0181,2025-10-06 23:49:12.988110,3940.14,debit,Bangalore,POS,Electronics,0
T000485,C0607,2025-12-13 13:58:12.988110,5661.16,debit,Bangalore,POS,Utilities,0
T000486,C1123,2026-01-26 11:26:12.988110,1585.76,debit,Hyderabad,Online,Electronics,0
T000487,C0700,2025-11-04 18:59:12.988110,17669.14,credit,Bangalore,Mobile Banking,Restaurant,0
T000488,C0993,2025-12-01 07:03:12.988110,1598.99,debit,Bangalore,POS,Travel,0
T000489,C1140,2025-12-31 10:49:12.988110,10919.97,credit,Hyderabad,Mobile Banking,Grocery,0
T000490,C0191,2026-01-24 13:45:12.988110,13146.36,debit,Kolkata,POS,Grocery,0
T000491,C0253,2025-08-15 21:08:12.988110,6358.2,debit,Hyderabad,Mobile Banking,Restaurant,0
T000492,C0981,2025-09-12 19:00:12.988110,8345.61,credit,Chennai,ATM,Electronics,0
T000493,C0928,2026-01-05 15:28:12.988110,3061.13,debit,Kolkata,Mobile Banking,Fuel,0
T000494,C1185,2026-01-22 12:28:12.988110,12600.4,debit,Bangalore,Online,Grocery,0
T000495,C1280,2025-12-28 12:55:12.988110,6786.52,debit,Chennai,ATM,Electronics,0
T000496,C1347,2025-12-23 11:58:12.988110,1978.15,debit,Hyderabad,Mobile Banking,Fuel,0
T000497,C0128,2025-09-13 05:56:12.988110,177.85,credit,Bangalore,Mobile Banking,Utilities,0
T000498,C0018,2025-08-24 02:59:12.988110,3891.16,debit,Bangalore,POS,Grocery,1
T000499,C1817,2025-08-22 22:24:12.988110,9183.27,credit,Delhi,POS,Electronics,0
T000500,C1759,2025-10-18 02:29:12.988110,9854.48,credit,Mumbai,Online,Fuel,0
T000501,C0566,2025-12-22 08:08:12.988110,9012.65,debit,Kolkata,Online,Fuel,0
T000502,C0570,2026-01-25 12:15:12.988110,1208.74,debit,Bangalore,ATM,Utilities,0
T000503,C1347,2026-01-17 23:45:12.988110,2776.92,credit,Hyderabad,Mobile Banking,Fuel,0
T000504,C1896,2025-12-11 03:45:12.988110,4757.33,credit,Chennai,Online,Restaurant,0
T000505,C0686,2025-10-24 13:52:12.988110,5506.43,debit,Delhi,POS,Shopping,0
T000506,C1816,2025-09-03 04:00:12.988110,2036.71,debit,Bangalore,Mobile Banking,Grocery,0
T000507,C0626,2025-10-09 03:29:12.988110,5898.72,credit,Chennai,Online,Restaurant,0
T000508,C1312,2026-01-09 09:18:12.988110,4468.94,debit,Delhi,ATM,Travel,0
T000509,C1967,2026-01-03 03:35:12.988110,4182.5,credit,Hyderabad,Online,Utilities,0
T000510,C0854,2025-12-07 14:27:12.988110,5438.73,debit,Mumbai,Online,Fuel,0
T000511,C1687,2025-12-07 18:11:12.988110,4623.73,debit,Kolkata,Mobile Banking,Utilities,0
T000512,C0962,2025-11-26 01:23:12.988110,912.86,credit,Hyderabad,ATM,Electronics,0
T000513,C1663,2026-02-03 13:07:12.988110,10373.92,credit,Hyderabad,ATM,Travel,0
T000514,C0155,2026-01-15 17:05:12.988110,1375.93,debit,Mumbai,POS,Fuel,0
T000515,C0490,2026-01-26 15:03:12.988110,6822.44,debit,Mumbai,ATM,Grocery,0
T000516,C1410,2025-08-31 00:38:12.988110,970.7,debit,Bangalore,ATM,Restaurant,1
T000517,C0785,2025-10-05 04:10:12.988110,5408.28,credit,Bangalore,Mobile Banking,Restaurant,0
T000518,C1128,2025-12-15 04:20:12.988110,11301.64,debit,Mumbai,Online,Electronics,0
T000519,C1953,2025-09-17 14:44:12.988110,48.79,debit,Mumbai,ATM,Grocery,0
T000520,C1417,2025-10-23 21:16:12.988110,19480.17,debit,Bangalore,Online,Fuel,0
T000521,C1835,2026-01-26 09:08:12.988110,150.63,debit,Mumbai,Online,Shopping,0
T000522,C0246,2026-01-23 23:21:12.988110,57.16,debit,Bangalore,Mobile Banking,Shopping,0
T000523,C1200,2025-09-06 07:30:12.988110,9744.18,credit,Kolkata,ATM,Grocery,0
T000524,C1063,2025-08-19 14:57:12.988110,6167.08,debit,Hyderabad,Mobile Banking,Grocery,0
T000525,C1501,2025-08-30 04:26:12.988110,559.19,debit,Chennai,Online,Electronics,0
T000526,C1706,2026-01-23 06:57:12.988110,13856.14,credit,Kolkata,Mobile Banking,Grocery,0
T000527,C0759,2025-10-04 20:30:12.988110,5572.68,debit,Mumbai,ATM,Fuel,0
T000528,C0538,2025-10-03 21:28:12.988110,588.54,debit,Kolkata,Online,Grocery,0
T000529,C1891,2025-08-31 10:50:12.988110,9850.37,debit,Kolkata,Online,Travel,0
T000530,C1842,2025-12-02 12:44:12.988110,3278.34,credit,Hyderabad,Mobile Banking,Fuel,0
T000531,C0921,2025-10-15 11:14:12.988110,1629.58,credit,Bangalore,Mobile Banking,Travel,0
T000532,C0408,2025-08-27 21:41:12.988110,8716.02,credit,Bangalore,Mobile Banking,Grocery,0
T000533,C0525,2025-11-21 23:07:12.988110,6705.58,debit,Mumbai,POS,Grocery,0
T000534,C0828,2025-10-03 04:42:12.988110,4878.13,debit,Mumbai,Online,Grocery,0
T000535,C1530,2025-12-12 06:53:12.988110,11439.13,debit,Chennai,ATM,Grocery,0
T000536,C0903,2025-10-29 20:19:12.988110,9876.48,debit,Hyderabad,Mobile Banking,Fuel,0
T000537,C1849,2025-09-07 00:13:12.988110,1286.03,credit,Hyderabad,Mobile Banking,Restaurant,0
T000538,C0036,2025-08-21 14:19:12.988110,10546.87,debit,Hyderabad,ATM,Fuel,0
T000539,C0685,2025-12-08 12:00:12.988110,2342.34,debit,Delhi,POS,Electronics,0
T000540,C0020,2025-11-02 03:30:12.988110,2826.18,debit,Chennai,ATM,Shopping,0
T000541,C0321,2025-09-16 11:41:12.988110,17937.46,credit,Chennai,Online,Electronics,0
T000542,C1800,2025-12-03 13:10:12.988110,7132.96,credit,Kolkata,Online,Electronics,0
T000543,C0512,2025-11-03 13:36:12.988110,1939.25,credit,Kolkata,POS,Travel,0
T000544,C0400,2025-10-14 10:44:12.988110,5219.57,debit,Bangalore,Mobile Banking,Travel,0
T000545,C0654,2025-12-07 22:42:12.988110,3875.31,debit,Kolkata,Online,Electronics,0
T000546,C0972,2026-01-01 10:41:12.988110,619.9,debit,Mumbai,Mobile Banking,Grocery,0
T000547,C1907,2025-09-13 10:57:12.988110,10935.24,credit,Bangalore,Mobile Banking,Restaurant,0
T000548,C0471,2026-01-31 08:06:12.988110,8626.53,debit,Kolkata,ATM,Electronics,0
